shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
56083,41.891269,12.491551,89,8098
56083,41.890198,12.491021,90,8225
56083,41.889898,12.490885,91,8260
56083,41.888779,12.490359,92,8392
56083,41.885097,12.489388,93,8808
56083,41.884370,12.489095,94,8893
56083,41.883385,12.487873,95,9042
56083,41.879847,12.483484,96,9578
56083,41.877147,12.481711,97,9912
56083,41.876698,12.481529,98,9964
56083,41.875679,12.482065,99,10086
56083,41.874815,12.482519,100,10189
56083,41.872528,12.483573,101,10458
56083,41.869657,12.484279,102,10782
56083,41.868120,12.483993,103,10954
56083,41.866492,12.483136,104,11149
56083,41.859851,12.479643,105,11941
56083,41.858653,12.478998,106,12085
56083,41.855996,12.478361,107,12385
56083,41.855956,12.478354,108,12389
56083,41.853283,12.477869,109,12689
56083,41.852858,12.477792,110,12736
56083,41.850122,12.475996,111,13075
56083,41.848815,12.475552,112,13225
56083,41.848556,12.475465,113,13254
56083,41.847697,12.475101,114,13355
56083,41.846642,12.474203,115,13494
56083,41.844666,12.470969,116,13840
56083,41.841879,12.467914,117,14241
56083,41.840387,12.464782,118,14549
56083,41.839556,12.463526,119,14689
56083,41.839432,12.463338,120,14709
56083,41.837702,12.461254,121,14968
56083,41.836560,12.460507,122,15109
56083,41.835669,12.460371,123,15209
56083,41.833434,12.461275,124,15468
56083,41.832052,12.462317,125,15645
56083,41.830861,12.463650,126,15817
56083,41.830156,12.466014,127,16029
56083,41.828744,12.470753,128,16452
56083,41.828712,12.470903,129,16465
56083,41.827886,12.474769,130,16799
56083,41.827779,12.478284,131,17092
56083,41.827193,12.480632,132,17297
