shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
65319,41.957497,12.524063,291,8466.02
65319,41.957685,12.524117,292,8487.38
65319,41.957943,12.524247,293,8518
65319,41.958995,12.524532,294,8637.2
65319,41.959033,12.524550,295,8641.72
65319,41.959058,12.524573,296,8645.11
65319,41.959073,12.524598,297,8647.77
65319,41.959085,12.524648,298,8652.11
65319,41.959057,12.524722,299,8658.96
65319,41.959037,12.524865,300,8671.05
65319,41.959322,12.524933,301,8703.22
65319,41.959537,12.525022,302,8728.2
65319,41.959705,12.525068,303,8747.3
65319,41.961103,12.525457,304,8905.95
65319,41.961647,12.525608,305,8967.6
65319,41.961945,12.525673,306,9001.18
65319,41.962268,12.525823,307,9039.2
65319,41.962668,12.525938,308,9084.65
65319,41.962760,12.525950,309,9094.88
65319,41.962910,12.525932,310,9111.61
65319,41.963085,12.525900,311,9131.23
65319,41.963120,12.525883,312,9135.35
65319,41.963158,12.525868,313,9139.79
65319,41.963203,12.525845,314,9145.15
65319,41.963247,12.525823,315,9150.29
65319,41.963283,12.525788,316,9155.29
65319,41.963358,12.525718,317,9165.44
65319,41.963438,12.525617,318,9177.69
65319,41.963488,12.525552,319,9185.43
65319,41.963547,12.525492,320,9193.6
65319,41.963635,12.525412,321,9205.45
65319,41.963730,12.525360,322,9216.84
65319,41.963787,12.525345,323,9223.26
65319,41.963848,12.525330,324,9230.22
65319,41.963927,12.525313,325,9239.03
65319,41.964030,12.525310,326,9250.51
65319,41.964145,12.525277,327,9263.59
65319,41.964185,12.525220,328,9270.05
65319,41.964212,12.525163,329,9275.61
65319,41.964238,12.525103,330,9281.4
65319,41.964270,12.524982,331,9292.08
65319,41.964305,12.524747,332,9311.95
65319,41.964380,12.524388,333,9342.81
65319,41.964440,12.524125,334,9365.64
65319,41.964662,12.523102,335,9453.99
65319,41.964690,12.522865,336,9473.86
65319,41.964683,12.522790,337,9480.12
65319,41.964782,12.522235,338,9527.42
65319,41.964872,12.521740,339,9569.66
65319,41.965013,12.520775,340,9651.2
65319,41.964995,12.520232,341,9696.3
65319,41.964990,12.520070,342,9709.72
65319,41.964988,12.520035,343,9712.62
65319,41.964967,12.519783,344,9733.63
65319,41.964923,12.519282,345,9775.5
65319,41.964923,12.518950,346,9803
65319,41.964883,12.518908,347,9808.61
65319,41.964880,12.518893,348,9809.91
65319,41.964823,12.518453,349,9846.83
65319,41.964828,12.518285,350,9860.76
65319,41.965578,12.517542,351,9964.11
65319,41.965692,12.517378,352,9982.55
65319,41.966175,12.516927,353,10047.8
65319,41.966673,12.516462,354,10115.1
65319,41.967158,12.516007,355,10180.7
65319,41.967278,12.515902,356,10196.6
65319,41.967425,12.515767,357,10216.3
65319,41.967565,12.515657,358,10234.3
65319,41.967622,12.515640,359,10240.7
65319,41.967732,12.515602,360,10253.3
65319,41.967845,12.515582,361,10266
65319,41.967960,12.515585,362,10278.7
65319,41.968073,12.515612,363,10291.5
65319,41.968167,12.515653,364,10302.4
65319,41.968258,12.515715,365,10313.7
65319,41.968322,12.515765,366,10321.9
65319,41.968378,12.515822,367,10329.7
65319,41.968452,12.515908,368,10340.5
65319,41.968508,12.516000,369,10350.4
65319,41.968558,12.516103,370,10360.6
65319,41.968578,12.516162,371,10365.9
65319,41.968638,12.516325,372,10380.9
65319,41.968728,12.516558,373,10402.6
65319,41.968843,12.516898,374,10433.5
65319,41.968938,12.517152,375,10456.9
65319,41.969030,12.517400,376,10479.9
65319,41.969122,12.517652,377,10503
65319,41.969220,12.517895,378,10525.9
65319,41.969270,12.518010,379,10536.9
65319,41.969322,12.518115,380,10547.3
65319,41.969377,12.518208,381,10557.1
65319,41.969432,12.518295,382,10566.5
65319,41.969485,12.518377,383,10575.5
65319,41.969547,12.518468,384,10585.7
65319,41.969608,12.518543,385,10594.9
65319,41.969655,12.518613,386,10602.7
65319,41.969682,12.518655,387,10607.2
65319,41.969713,12.518692,388,10611.9
65319,41.969757,12.518723,389,10617.3
65319,41.969862,12.519005,390,10643.4
65319,41.969930,12.519173,391,10659.2
65319,41.970022,12.519368,392,10678.3
65319,41.970127,12.519593,393,10700.2
65319,41.970083,12.519662,394,10707.6
65319,41.970032,12.519735,395,10716
65319,41.969988,12.519783,396,10722.2
65319,41.969955,12.519812,397,10726.6
65319,41.969893,12.519867,398,10734.8
65319,41.969737,12.519995,399,10755.1
65319,41.969670,12.520055,400,10764
65319,41.969637,12.520085,401,10768.5
65319,41.969605,12.520123,402,10773.2
65319,41.969592,12.520155,403,10776.2
65319,41.969587,12.520198,404,10779.8
65319,41.969595,12.520237,405,10783.1
65319,41.969613,12.520278,406,10787.1
65319,41.969618,12.520287,407,10788
65319,41.969645,12.520328,408,10792.6
65319,41.969678,12.520377,409,10798
65319,41.969715,12.520380,410,10802.1
65319,41.969768,12.520367,411,10808.1
65319,41.969843,12.520297,412,10818.2
65319,41.969952,12.520243,413,10831
65138,41.944953,12.538030,212,4524.56
65138,41.944958,12.537915,213,4534
65138,41.944827,12.537992,214,4549.85
65138,41.944750,12.537958,215,4558.75
65138,41.944662,12.537920,216,4569
65138,41.944587,12.537890,217,4577.65
65138,41.944497,12.537922,218,4587.92
65138,41.944450,12.537900,219,4593.37
65138,41.944397,12.537873,220,4599.66
65138,41.944323,12.537843,221,4608.12
65138,41.944108,12.537733,222,4633.54
65138,41.943880,12.537615,223,4660.57
65138,41.943763,12.537555,224,4674.37
65138,41.943690,12.537520,225,4682.96
65138,41.943575,12.537465,226,4696.44
65138,41.943182,12.537278,227,4742.52
65138,41.942593,12.537013,228,4811.05
65138,41.942250,12.536863,229,4850.92
65138,41.942160,12.536825,230,4861.35
65138,41.942128,12.536808,231,4865.11
65138,41.941945,12.536478,232,4899.02
65138,41.941842,12.536337,233,4915.34
65138,41.941730,12.535867,234,4956
65138,41.941593,12.535735,235,4974.65
